accident_index;accident_year;accident_reference;location_easting_osgr;location_northing_osgr;X;Y;police_force;accident_severity;number_of_vehicles;number_of_casualties;date;day_of_week;time;local_authority_district;local_authority_ons_district;local_authority_highway;first_road_class;first_road_number;road_type;speed_limit;junction_detail;junction_control;second_road_class;second_road_number;pedestrian_crossing_human_control;pedestrian_crossing_physical_facilities;light_conditions;weather_conditions;road_surface_conditions;special_conditions_at_site;carriageway_hazards;urban_or_rural_area;did_police_officer_attend_scene_of_accident;trunk_road_flag;lsoa_of_accident_location;tranche_horaire;week_number
2.02E+12;2020;10228879;524416;188710;-0.205663;51.583526;1;3;2;1;03/01/2020;6;19:50:00;30;E09000003;E09000003;6;0;3;40;6;2;6;0;9;5;7;8;1;0;0;1;3;2;E01000217;9;1
2.02E+12;2020;10228437;524726;180258;-0.204185;51.507498;1;3;3;1;03/01/2020;6;20:00:00;12;E09000020;E09000020;3;402;6;30;3;4;6;0;0;5;4;1;1;0;0;1;1;2;E01002868;10;1
2.02E+12;2020;10228434;546715;168024;0.107375;51.392293;1;3;2;1;03/01/2020;6;20:05:00;19;E09000006;E09000006;6;0;6;30;6;4;6;0;0;0;4;1;1;0;0;1;1;2;E01000722;10;1
2.02E+12;2020;10228436;546607;175265;0.108818;51.457385;1;2;1;1;03/01/2020;6;20:10:00;18;E09000004;E09000004;6;0;3;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01000388;10;1
2.02E+12;2020;10228536;540877;175326;0.026424;51.459387;1;3;2;1;03/01/2020;6;20:26:00;6;E09000011;E09000011;3;2213;3;20;99;2;6;0;0;5;4;1;1;0;0;1;3;2;E01033726;10;1
2.02E+12;2020;10228435;531959;184943;-0.098269;51.54796;1;3;3;1;03/01/2020;6;20:45:00;3;E09000019;E09000019;3;1201;3;30;3;4;5;0;0;1;4;1;1;0;0;1;1;2;E01002738;10;1
2.02E+12;2020;10228452;532326;173291;-0.097345;51.443161;1;3;3;1;03/01/2020;6;22:00:00;9;E09000022;E09000022;5;0;6;20;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003170;11;1
2.02E+12;2020;10228521;532575;192555;-0.08652;51.616219;1;3;1;4;03/01/2020;6;22:45:00;32;E09000010;E09000010;3;10;1;20;1;2;3;406;0;9;4;1;1;0;0;1;3;2;E01001560;11;1
2.02E+12;2020;10228449;535380;191843;-0.046306;51.609153;1;3;2;1;03/01/2020;6;22:50:00;32;E09000010;E09000010;6;0;1;30;1;4;6;0;0;0;4;1;1;0;0;1;1;2;E01001559;11;1
2.02E+12;2020;10228502;533621;188400;-0.073002;51.578634;1;3;2;1;03/01/2020;6;23:12:00;31;E09000014;E09000014;3;10;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01002051;11;1
2.02E+12;2020;10228460;534566;186878;-0.059954;51.564732;1;3;3;1;03/01/2020;6;23:40:00;4;E09000012;E09000012;3;107;6;30;6;2;6;0;0;4;4;1;1;0;0;1;1;2;E01001728;11;1
2.02E+12;2020;10229253;527590;179159;-0.163337;51.496983;1;3;2;2;04/01/2020;7;00:02:00;12;E09000020;E09000020;4;319;6;30;6;2;5;0;9;9;4;1;1;0;0;1;3;2;E01002818;0;1
2.02E+12;2020;10228464;532631;173066;-0.093043;51.441068;1;3;1;1;04/01/2020;7;01:20:00;9;E09000022;E09000022;3;205;6;30;6;2;3;2199;0;0;4;1;1;2;0;1;1;2;E01003170;0;1
2.02E+12;2020;10228462;523129;184014;-0.225873;51.541604;1;3;2;1;04/01/2020;7;01:50:00;28;E09000005;E09000005;5;0;1;30;2;4;5;0;0;0;4;1;1;0;0;1;1;2;E01000493;0;1
2.02E+12;2020;10228468;522682;188954;-0.230591;51.586099;1;3;2;1;04/01/2020;7;01:55:00;30;E09000003;E09000003;3;504;6;30;7;2;3;41;0;1;4;1;1;0;0;1;1;2;E01000237;0;1
2.02E+12;2020;10229727;523543;178015;-0.222008;51.487599;1;3;1;1;04/01/2020;7;02:15:00;11;E09000013;E09000013;3;219;6;30;9;4;6;0;0;4;4;1;1;0;0;1;1;2;E01001890;1;1
2.02E+12;2020;10228723;519652;182457;-0.276516;51.528358;1;3;2;1;04/01/2020;7;03:18:00;27;E09000009;E09000009;5;0;6;30;99;9;6;0;9;9;4;1;1;0;0;1;3;2;E01001247;1;1
2.02E+12;2020;10228467;532409;177725;-0.094493;51.482989;1;3;2;1;04/01/2020;7;05:20:00;8;E09000028;E09000028;3;215;6;20;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003969;2;1
2.02E+12;2020;10228555;512347;179250;-0.382798;51.501032;1;3;1;1;04/01/2020;7;06:20:00;27;E09000009;E09000009;5;0;7;20;6;2;5;0;0;1;4;8;1;0;9;1;3;2;E01001367;3;1
2.02E+12;2020;10228472;548037;185890;0.133842;51.552482;1;3;2;1;04/01/2020;7;08:17:00;16;E09000002;E09000002;3;124;3;30;6;4;6;0;0;1;1;1;1;0;0;1;1;2;E01000078;4;1
2.02E+12;2020;10232179;524209;191066;-0.207816;51.604745;1;3;2;1;04/01/2020;7;08:50:00;30;E09000003;E09000003;4;552;1;20;1;4;5;0;0;0;1;9;9;0;0;1;3;2;E01000259;4;1
2.02E+12;2020;10228512;533736;186659;-0.072005;51.562962;1;3;2;1;04/01/2020;7;09:38:00;4;E09000012;E09000012;3;10;2;20;3;2;6;0;0;5;1;1;1;0;0;1;3;2;E01001831;4;1
2.02E+12;2020;10228504;524293;176339;-0.2118;51.472372;1;2;1;1;04/01/2020;7;10:50:00;11;E09000013;E09000013;3;219;3;20;0;-1;0;-1;0;0;1;1;1;0;0;2;1;2;E01001915;5;1
2.02E+12;2020;10228490;540520;169144;0.018838;51.403924;1;2;1;1;04/01/2020;7;11:14:00;19;E09000006;E09000006;3;21;3;30;3;2;6;0;2;1;1;1;1;0;2;1;1;2;E01000675;5;1
2.02E+12;2020;10228503;534755;182698;-0.058828;51.527124;1;3;2;1;04/01/2020;7;11:25:00;5;E09000030;E09000030;3;1209;6;20;9;4;5;0;0;4;1;1;1;0;0;1;1;2;E01004203;5;1
2.02E+12;2020;10228499;540908;174638;0.026596;51.453197;1;3;6;2;04/01/2020;7;11:58:00;6;E09000011;E09000011;3;20;3;30;6;2;3;20;0;4;1;1;1;0;0;1;1;2;E01001659;5;1
2.02E+12;2020;10228461;510991;187953;-0.399584;51.579523;1;3;1;2;04/01/2020;7;12:20:00;26;E09000017;E09000017;5;0;6;20;3;4;6;0;0;1;7;1;1;0;0;1;3;2;E01002432;6;1
2.02E+12;2020;10228494;515966;172471;-0.332905;51.439373;1;3;2;1;04/01/2020;7;12:28:00;24;E09000027;E09000027;3;310;1;20;1;4;3;309;0;4;1;1;1;0;0;1;1;2;E01003880;6;1
2.02E+12;2020;10229087;518157;165395;-0.30375;51.375323;1;3;2;1;04/01/2020;7;13:00:00;23;E09000021;E09000021;3;243;1;30;1;4;3;3;9;1;1;8;1;0;0;1;3;2;E01003002;6;1
2.02E+12;2020;10228501;518236;177702;-0.298512;51.485919;1;3;2;1;04/01/2020;7;13:07:00;25;E09000018;E09000018;3;315;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01002568;6;1
2.02E+12;2020;10228543;544663;178239;0.082074;51.484608;1;3;2;1;04/01/2020;7;13:08:00;6;E09000011;E09000011;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01001632;6;1
2.02E+12;2020;10228511;512248;180566;-0.383805;51.51288;1;3;1;1;04/01/2020;7;13:20:00;27;E09000009;E09000009;6;0;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01001359;6;1
2.02E+12;2020;10228515;521060;191583;-0.253087;51.610076;1;3;2;1;04/01/2020;7;13:24:00;30;E09000003;E09000003;6;0;6;30;6;4;6;0;2;0;1;1;1;0;0;1;1;2;E01000133;6;1
2.02E+12;2020;10228534;546367;187236;0.110331;51.565012;1;3;1;1;04/01/2020;7;13:50:00;14;E09000026;E09000026;4;177;6;30;3;4;6;0;0;1;1;1;1;4;0;1;1;2;E01003719;6;1
2.02E+12;2020;10228528;513277;181731;-0.368609;51.523145;1;2;1;1;04/01/2020;7;14:00:00;27;E09000009;E09000009;5;0;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01001295;7;1
2.02E+12;2020;10236127;540193;178310;0.017767;51.486371;1;3;1;1;04/01/2020;7;14:00:00;6;E09000011;E09000011;3;206;9;30;1;2;3;102;9;9;1;1;9;9;9;1;3;2;E01001665;7;1
2.02E+12;2020;10228516;554949;186868;0.233887;51.559415;1;3;2;1;04/01/2020;7;14:15:00;15;E09000016;E09000016;3;124;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002362;7;1
2.02E+12;2020;10228638;538063;183225;-0.010965;51.531062;1;3;1;1;04/01/2020;7;14:15:00;17;E09000025;E09000025;3;11;7;30;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01033579;7;1
2.02E+12;2020;10228540;526974;164228;-0.177553;51.362934;1;3;2;1;04/01/2020;7;14:55:00;21;E09000029;E09000029;3;232;6;30;99;9;5;0;0;9;1;1;1;0;0;1;3;2;E01004103;7;1
2.02E+12;2020;10228531;542474;189356;0.055064;51.585058;1;3;2;1;04/01/2020;7;15:29:00;14;E09000026;E09000026;3;1400;3;40;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003681;7;1
2.02E+12;2020;10228551;532238;179934;-0.096127;51.50288;1;2;1;2;04/01/2020;7;16:05:00;8;E09000028;E09000028;3;2198;6;20;7;2;3;300;0;5;1;1;1;0;0;1;1;2;E01003929;8;1
2.02E+12;2020;10228539;520925;188465;-0.256108;51.582083;1;3;1;1;04/01/2020;7;16:15:00;28;E09000005;E09000005;3;4006;3;30;0;-1;0;-1;0;5;1;8;2;5;0;1;1;2;E01000518;8;1
2.02E+12;2020;10228560;543807;180536;0.07069;51.505466;1;2;3;2;04/01/2020;7;16:15:00;17;E09000025;E09000025;3;117;6;30;0;-1;0;-1;0;0;1;1;1;5;0;1;1;2;E01033581;8;1
2.02E+12;2020;10228570;520928;192995;-0.254506;51.622794;1;3;2;1;04/01/2020;7;16:27:00;30;E09000003;E09000003;3;1;1;40;1;2;3;1;0;5;7;1;1;0;0;1;3;2;E01000231;8;1
2.02E+12;2020;10228575;539932;191289;0.019168;51.603063;1;2;1;1;04/01/2020;7;17:00:00;14;E09000026;E09000026;3;11;6;30;6;4;6;0;0;4;4;1;1;0;0;1;1;2;E01003670;8;1
2.02E+12;2020;10228532;534957;184787;-0.055118;51.545848;1;3;1;1;04/01/2020;7;17:01:00;4;E09000012;E09000012;3;107;3;20;3;2;4;113;0;5;4;8;1;0;0;1;1;2;E01001731;8;1
2.02E+12;2020;10228715;521538;167616;-0.254438;51.394572;1;3;2;1;04/01/2020;7;17:12:00;23;E09000021;E09000021;3;2043;1;30;1;4;3;3;0;1;4;1;1;0;0;1;3;2;E01002981;8;1
2.02E+12;2020;10228542;540935;190396;0.033282;51.594789;1;3;2;1;04/01/2020;7;17:15:00;14;E09000026;E09000026;3;406;3;50;5;4;1;11;0;0;4;1;1;0;0;1;1;2;E01003765;8;1
2.02E+12;2020;10228834;524853;182665;-0.201504;51.529102;1;3;1;1;04/01/2020;7;17:30:00;1;E09000033;E09000033;5;0;9;30;3;4;6;0;9;1;7;1;1;0;0;1;3;2;E01004723;8;1
2.02E+12;2020;10229304;530998;166996;-0.118767;51.386897;1;3;1;1;04/01/2020;7;17:30:00;20;E09000008;E09000008;6;0;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;3;2;E01001180;8;1
2.02E+12;2020;10228549;530360;172885;-0.125767;51.439968;1;3;3;1;04/01/2020;7;17:50:00;9;E09000022;E09000022;3;23;3;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003130;8;1
2.02E+12;2020;10228557;543145;182294;0.061871;51.521431;1;3;3;2;04/01/2020;7;18:00:00;17;E09000025;E09000025;3;13;3;50;5;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003540;9;1
2.02E+12;2020;10228558;532163;176075;-0.09865;51.468218;1;3;2;1;04/01/2020;7;18:30:00;9;E09000022;E09000022;3;2217;6;20;3;4;6;0;0;8;4;1;1;0;0;1;1;2;E01003075;9;1
2.02E+12;2020;10228566;522673;187288;-0.231303;51.571128;1;2;2;1;04/01/2020;7;19:00:00;30;E09000003;E09000003;3;5;1;30;1;2;3;406;9;9;7;1;1;9;0;1;3;2;E01000223;9;1
2.02E+12;2020;10228562;526687;166886;-0.180726;51.386886;1;3;2;1;04/01/2020;7;19:05:00;21;E09000029;E09000029;5;0;6;30;6;4;6;0;0;0;4;1;1;0;0;1;1;2;E01004183;9;1
2.02E+12;2020;10228565;523741;185810;-0.216421;51.557612;1;3;2;1;04/01/2020;7;19:21:00;28;E09000003;E09000003;3;5;9;30;99;2;6;0;9;9;7;2;9;9;9;1;3;2;E01000141;9;1
2.02E+12;2020;10228568;521701;180089;-0.24781;51.506638;1;3;1;1;04/01/2020;7;19:50:00;27;E09000009;E09000009;3;4020;3;30;9;4;6;0;0;0;4;1;1;0;0;1;1;2;E01001245;9;1
2.02E+12;2020;10228686;524575;176493;-0.207688;51.473695;1;2;2;1;04/01/2020;7;20:00:00;11;E09000013;E09000013;3;304;9;30;9;9;6;0;9;9;7;1;1;3;0;1;3;2;E01001951;10;1
2.02E+12;2020;10228567;534328;176154;-0.06747;51.468419;1;3;1;1;04/01/2020;7;20:20:00;8;E09000028;E09000028;3;2215;6;20;0;-1;0;-1;0;1;4;1;1;0;0;1;1;2;E01004062;10;1
2.02E+12;2020;10228455;522665;182943;-0.232933;51.53208;1;2;1;1;04/01/2020;7;20:25:00;28;E09000005;E09000005;3;404;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01000531;10;1
2.02E+12;2020;10228572;531737;162531;-0.109805;51.3466;1;3;2;1;04/01/2020;7;20:28:00;20;E09000008;E09000008;6;0;6;20;3;4;6;0;0;0;4;1;1;0;0;1;3;2;E01001092;10;1
2.02E+12;2020;10228599;530008;175692;-0.129798;51.465275;1;3;2;1;04/01/2020;7;21:00:00;9;E09000022;E09000022;3;3;6;30;6;2;4;221;0;5;4;1;1;0;0;1;1;2;E01003090;10;1
2.02E+12;2020;10229196;521163;185869;-0.25357;51.558701;1;3;2;1;04/01/2020;7;21:30:00;28;E09000005;E09000005;3;406;7;40;5;3;3;4088;0;0;4;1;1;0;0;1;3;2;E01000628;10;1
2.02E+12;2020;10228588;543167;169638;0.057065;51.407702;1;3;1;2;04/01/2020;7;21:50:00;19;E09000006;E09000006;5;0;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01000697;10;1
2.02E+12;2020;10228593;518042;167700;-0.304637;51.396064;1;3;1;1;04/01/2020;7;21:50:00;23;E09000021;E09000021;6;0;2;20;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01002987;10;1
2.02E+12;2020;10228790;533147;169657;-0.086903;51.410311;1;3;2;1;04/01/2020;7;23:15:00;20;E09000008;E09000008;3;212;6;30;3;2;3;215;0;9;7;1;1;0;0;1;3;2;E01001137;11;1
2.02E+12;2020;10228589;527254;166395;-0.172758;51.382347;1;3;2;1;04/01/2020;7;23:58:00;21;E09000029;E09000029;5;0;6;20;3;2;6;0;0;1;4;1;1;0;0;1;3;2;E01004125;11;1
2.02E+12;2020;10228596;532918;193506;-0.081209;51.624684;1;3;2;2;05/01/2020;1;01:11:00;32;E09000010;E09000010;3;10;3;40;5;4;6;0;0;0;7;1;1;0;0;1;1;2;E01001463;0;1
2.02E+12;2020;10228605;556298;186670;0.253244;51.557265;1;3;3;1;05/01/2020;1;01:40:00;15;E09000016;E09000016;6;0;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01002384;0;1
2.02E+12;2020;10228902;530832;180741;-0.116073;51.51046;1;3;2;1;05/01/2020;1;01:40:00;1;E09000033;E09000033;3;3211;6;30;0;-1;0;-1;0;0;7;1;1;0;0;2;3;2;E01004735;0;1
2.02E+12;2020;10228681;527284;189277;-0.164086;51.587981;1;3;1;1;05/01/2020;1;02:00:00;30;E09000003;E09000003;3;1000;6;30;9;4;6;0;0;0;4;2;1;0;0;1;1;2;E01000182;1;1
2.02E+12;2020;10228606;540380;169385;0.016922;51.406124;1;3;1;1;05/01/2020;1;03:10:00;19;E09000006;E09000006;3;222;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01000676;1;1
2.02E+12;2020;10228609;539804;185143;0.014878;51.547869;1;3;2;2;05/01/2020;1;05:40:00;17;E09000025;E09000025;5;0;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003549;2;1
2.02E+12;2020;10228617;532645;173066;-0.092842;51.441064;1;3;2;2;05/01/2020;1;06:45:00;9;E09000028;E09000028;3;205;6;30;6;2;3;2199;0;4;4;1;1;1;0;1;1;2;E01003951;3;1
2.02E+12;2020;10228590;537780;173848;-0.018701;51.446867;1;3;1;1;05/01/2020;1;06:48:00;7;E09000023;E09000023;3;21;3;20;3;2;6;0;0;5;4;1;1;9;0;1;3;2;E01003324;3;1
2.02E+12;2020;10228649;520690;185102;-0.260653;51.551909;1;3;2;1;05/01/2020;1;08:30:00;28;E09000005;E09000005;3;406;3;40;6;2;5;0;0;9;1;1;1;0;0;1;3;2;E01000603;4;1
2.02E+12;2020;10228623;521646;167154;-0.253044;51.390396;1;3;2;1;05/01/2020;1;09:50:00;23;E09000021;E09000021;3;2043;6;30;3;4;5;0;0;0;1;1;1;0;0;1;1;2;E01002980;4;1
2.02E+12;2020;10228620;524625;176563;-0.206944;51.474313;1;2;2;1;05/01/2020;1;10:45:00;11;E09000013;E09000013;3;304;6;30;6;2;5;0;0;5;1;1;1;0;0;1;1;2;E01001951;5;1
2.02E+12;2020;10228625;525791;174972;-0.190729;51.459756;1;3;3;3;05/01/2020;1;11:20:00;10;E09000032;E09000032;3;3205;3;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01004509;5;1
2.02E+12;2020;10243447;520054;190545;-0.267963;51.600963;1;3;2;1;05/01/2020;1;12:10:00;30;E09000015;E09000015;3;5;6;30;5;4;6;0;9;9;1;1;1;9;9;1;3;2;E01002123;6;1
2.02E+12;2020;10228629;521170;174186;-0.25748;51.453699;1;3;2;1;05/01/2020;1;13:20:00;24;E09000027;E09000027;6;0;1;20;1;4;6;0;0;8;1;1;1;0;0;2;1;2;E01003806;6;1
2.02E+12;2020;10228632;522952;186854;-0.227431;51.567167;1;3;2;1;05/01/2020;1;13:50:00;28;E09000005;E09000005;3;5;3;30;0;-1;0;-1;0;4;1;1;1;0;0;1;1;2;E01000497;6;1
2.02E+12;2020;10229130;514136;186258;-0.354766;51.56366;1;3;2;1;05/01/2020;1;14:15:00;29;E09000015;E09000015;3;312;6;30;3;4;6;0;9;5;1;1;1;0;0;1;3;2;E01002219;7;1
2.02E+12;2020;10228653;533191;166344;-0.087514;51.380528;1;3;2;1;05/01/2020;1;14:30:00;20;E09000008;E09000008;3;222;9;30;3;4;6;0;9;1;1;1;1;0;0;1;3;2;E01000976;7;1
2.02E+12;2020;10228665;534246;192993;-0.062232;51.619759;1;3;1;1;05/01/2020;1;14:30:00;32;E09000010;E09000010;3;1010;6;30;1;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001430;7;1
2.02E+12;2020;10228670;551891;177755;0.185884;51.478366;1;3;2;3;05/01/2020;1;14:33:00;18;E09000004;E09000004;6;0;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000429;7;1
2.02E+12;2020;10228663;532716;164387;-0.095065;51.363052;1;3;3;1;05/01/2020;1;15:00:00;20;E09000008;E09000008;5;0;6;30;3;4;6;0;0;1;1;1;1;0;0;1;3;2;E01001047;7;1
2.02E+12;2020;10228685;550633;182926;0.16999;51.525164;1;3;2;1;05/01/2020;1;15:03:00;15;E09000016;E09000016;3;1306;3;30;3;2;5;0;0;4;1;1;1;0;0;1;1;2;E01002368;7;1
2.02E+12;2020;10228644;535510;186010;-0.046677;51.556706;1;3;3;1;05/01/2020;1;15:27:00;4;E09000012;E09000012;5;0;6;20;3;2;5;0;0;5;1;1;1;0;0;1;1;2;E01001793;7;1
2.02E+12;2020;10228646;525383;177221;-0.195802;51.480059;1;3;1;1;05/01/2020;1;16:15:00;11;E09000013;E09000013;3;304;3;30;2;4;4;318;2;5;4;1;1;0;0;1;1;2;E01001880;8;1
2.02E+12;2020;10228648;524865;182603;-0.201353;51.528543;1;3;2;1;05/01/2020;1;16:30:00;1;E09000033;E09000033;5;0;1;20;1;4;5;0;0;4;4;1;1;0;0;1;1;2;E01004678;8;1
2.02E+12;2020;10228659;530728;187433;-0.115087;51.570623;1;3;2;1;05/01/2020;1;16:35:00;3;E09000019;E09000019;3;1201;6;20;7;2;5;0;0;5;1;1;1;0;0;1;1;2;E01002805;8;1
2.02E+12;2020;10229100;534923;184124;-0.055862;51.539899;1;3;2;1;05/01/2020;1;17:25:00;4;E09000012;E09000012;3;107;2;20;5;2;3;106;9;5;7;1;1;0;0;1;3;2;E01001839;8;1
2.02E+12;2020;10228676;525028;189410;-0.196585;51.589682;1;3;3;1;05/01/2020;1;18:16:00;30;E09000003;E09000003;3;406;6;50;9;2;3;406;0;5;7;1;1;0;0;1;3;2;E01000203;9;1
2.02E+12;2020;10932267;531162;181123;-0.111179;51.513816;1;3;2;1;05/01/2020;1;18:16:00;-1;E09000033;E09000033;3;4;6;20;3;2;4;400;0;5;1;1;1;0;0;1;1;2;E01004735;9;1
2.02E+12;2020;10228666;536976;175193;-0.029743;51.459148;1;3;2;1;05/01/2020;1;18:20:00;7;E09000023;E09000023;4;236;6;20;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003276;9;1
2.02E+12;2020;10229395;532637;184184;-0.088782;51.54098;1;3;2;1;05/01/2020;1;18:50:00;3;E09000019;E09000019;6;0;6;20;3;9;6;0;0;0;4;1;1;0;0;1;3;2;E01002721;9;1
2.02E+12;2020;10228669;518338;188382;-0.293457;51.581885;1;3;3;1;05/01/2020;1;19:25:00;28;E09000005;E09000005;6;0;6;20;0;-1;0;-1;0;0;4;2;1;0;0;1;1;2;E01033463;9;1
2.02E+12;2020;10228691;526489;177865;-0.179653;51.485601;1;3;3;1;05/01/2020;1;22:00:00;12;E09000020;E09000020;6;0;2;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01002912;11;1
2.02E+12;2020;10228690;542117;191614;0.050828;51.605437;1;2;2;1;06/01/2020;2;00:10:00;14;E09000026;E09000026;3;113;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003659;0;1
2.02E+12;2020;10228693;532193;166640;-0.101736;51.383421;1;2;2;2;06/01/2020;2;00:44:00;20;E09000008;E09000008;3;222;6;30;3;3;6;0;0;0;4;1;1;0;0;1;1;2;E01001110;0;1
2.02E+12;2020;10228692;529492;173747;-0.137933;51.447914;1;3;1;1;06/01/2020;2;01:40:00;9;E09000022;E09000022;5;0;3;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01003156;0;1
2.02E+12;2020;10229518;506051;188127;-0.470796;51.582037;1;2;1;1;06/01/2020;2;02:08:00;26;E09000017;E09000017;5;0;6;50;0;-1;0;-1;0;0;6;1;1;0;0;2;1;2;E01002441;1;1
2.02E+12;2020;10228984;519669;169626;-0.280612;51.413034;1;3;2;2;06/01/2020;2;02:30:00;23;E09000021;E09000021;5;0;3;20;6;2;3;238;0;4;1;1;1;0;0;1;1;2;E01002954;1;1
2.02E+12;2020;10228700;524607;176570;-0.2072;51.47438;1;3;2;1;06/01/2020;2;06:34:00;11;E09000013;E09000013;3;304;3;20;6;2;5;0;0;0;4;9;1;0;0;1;1;2;E01001951;3;1
2.02E+12;2020;10228699;541421;189107;0.039775;51.583085;1;3;3;2;06/01/2020;2;06:52:00;14;E09000026;E09000026;3;406;3;50;9;4;1;11;0;0;4;1;1;0;0;2;1;2;E01003794;3;1
2.02E+12;2020;10229058;520452;178059;-0.26649;51.488661;1;3;2;1;06/01/2020;2;07:08:00;25;E09000018;E09000018;5;0;6;30;6;4;6;0;0;0;5;1;1;0;0;1;1;2;E01002690;3;1
2.02E+12;2020;10234703;507528;177619;-0.452695;51.487309;1;3;2;1;06/01/2020;2;07:30:00;26;E09000017;E09000017;1;4;9;30;0;-1;0;-1;0;0;4;9;9;9;9;1;3;1;E01002447;3;1
2.02E+12;2020;10228842;515371;189990;-0.335731;51.596952;1;3;1;1;06/01/2020;2;07:35:00;29;E09000015;E09000015;3;409;6;30;99;9;6;0;9;1;1;1;2;0;0;1;3;2;E01002233;3;1
2.02E+12;2020;10232450;558858;187310;0.29043;51.5623;1;3;2;1;06/01/2020;2;08:00:00;15;E09000016;E09000016;1;25;3;70;0;-1;0;-1;0;0;1;1;1;0;1;2;3;1;E01002391;4;1
2.02E+12;2020;10228738;515249;183075;-0.339757;51.534826;1;3;4;1;06/01/2020;2;08:34:00;27;E09000009;E09000009;3;40;3;40;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01001266;4;1
2.02E+12;2020;10228711;529587;178288;-0.134904;51.488701;1;2;1;1;06/01/2020;2;09:40:00;1;E09000033;E09000033;4;310;6;30;3;2;5;0;0;5;1;1;1;1;0;1;1;2;E01004738;4;1
2.02E+12;2020;10228708;526668;180762;-0.176037;51.511596;1;3;2;1;06/01/2020;2;09:50:00;1;E09000033;E09000033;3;402;6;30;7;2;3;402;2;1;1;1;1;0;0;1;1;2;E01004694;4;1
2.02E+12;2020;10228739;514660;182879;-0.348309;51.533185;1;3;2;1;06/01/2020;2;10:24:00;27;E09000009;E09000009;3;4127;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001260;5;1
2.02E+12;2020;10228732;531096;181642;-0.111936;51.518496;1;3;1;1;06/01/2020;2;10:45:00;2;E09000007;E09000007;3;40;3;30;6;2;3;40;0;5;1;1;1;0;0;1;1;2;E01000914;5;1
2.02E+12;2020;10230244;526917;175654;-0.174285;51.465634;1;3;2;1;06/01/2020;2;12:00:00;10;E09000032;E09000032;6;0;9;30;99;9;6;0;9;9;1;1;9;9;9;1;3;2;E01004537;6;1
2.02E+12;2020;10228744;547167;167552;0.113672;51.387935;1;3;2;1;06/01/2020;2;12:20:00;19;E09000006;E09000006;5;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01000722;6;1
2.02E+12;2020;10228851;549602;183305;0.1553;51.528843;1;3;2;1;06/01/2020;2;12:30:00;16;E09000002;E09000002;3;1306;6;30;6;2;6;0;9;5;1;1;1;9;0;1;3;2;E01000090;6;1
2.02E+12;2020;10228757;532320;186731;-0.092394;51.563943;1;3;2;1;06/01/2020;2;12:40:00;4;E09000012;E09000012;3;105;6;20;6;4;4;105;0;1;1;1;1;0;0;1;1;2;E01001717;6;1
2.02E+12;2020;10228771;534257;192660;-0.062201;51.616764;1;3;1;1;06/01/2020;2;13:12:00;32;E09000010;E09000010;6;0;6;30;9;1;6;0;0;0;1;1;1;0;0;1;1;2;E01001430;6;1
2.02E+12;2020;10228797;518093;175259;-0.301386;51.463992;1;3;2;1;06/01/2020;2;13:50:00;24;E09000027;E09000027;3;307;6;30;3;4;5;0;0;0;1;9;1;0;0;1;1;2;E01003873;6;1
2.02E+12;2020;10228787;553407;190523;0.213255;51.592676;1;3;2;1;06/01/2020;2;14:30:00;15;E09000016;E09000016;3;127;1;30;1;4;3;12;9;0;1;1;1;0;0;1;3;2;E01002293;7;1
2.02E+12;2020;10228794;509637;181591;-0.421098;51.522605;1;3;2;2;06/01/2020;2;14:59:00;26;E09000017;E09000017;3;4020;3;40;9;2;6;0;0;4;1;2;2;0;0;1;1;2;E01002508;7;1
